"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","status","gene"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","LINC01709"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","LINC02586"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL357055.3"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL592148.3"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL353593.2"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC097460.1"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC025171.4"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL662890.1"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL121972.1"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","Z97989.1"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC006042.4"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AF131216.4"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC100861.2"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC103843.1"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL138752.2"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL359644.1"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AP003086.1"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC068790.8"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL138820.1"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CFAP97D2"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL133467.1"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC109449.1"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC090844.2"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL121917.1"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC010504.1"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL121672.3"
0.482105443720822,-0.271376039878427,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL109761.1"
0.482108120129055,-0.041298042317492,0.783,0.895,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","MSTO1"
0.482121149013018,-0.270813611439447,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CLDN19"
0.482147258573434,-0.270822952293836,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-1017G21.4"
0.482154971221587,-0.22687162344989,0.435,0.684,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","PCSK4"
0.482187528861264,-0.0833178717441925,0.957,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","SUPT3H"
